s1,lc1(s1),lc1(lc1(s1)),lc2(s1),rc1(s1),rc1(rc1(s1)),rc2(s1),s2,lc1(s2),lc1(lc1(s2)),lc2(s2),rc1(s2),rc1(rc1(s2)),rc2(s2),s3,b1,b2,b3,s1.t,lc1(s1).t,lc1(lc1(s1)).t,lc2(s1).t,rc1(s1).t,rc1(rc1(s1)).t,rc2(s1).t,s2.t,lc1(s2).t,lc1(lc1(s2)).t,lc2(s2).t,rc1(s2).t,rc1(rc1(s2)).t,rc2(s2).t,s3.t,b1.t,b2.t,b3.t,lc1(s1).l,lc1(lc1(s1)).l,lc2(s1).l,rc1(s1).l,rc1(rc1(s1)).l,rc2(s1).l,lc1(s2).l,lc1(lc1(s2)).l,lc2(s2).l,rc1(s2).l,rc1(rc1(s2)).l,rc2(s2).l,transition
245,0,0,0,0,0,0,778,0,0,0,750,0,0,1,245,669,273,32,0,0,0,0,0,0,9,0,0,0,24,0,0,0,33,34,13,0,0,0,0,0,0,0,0,0,27,0,0,0
245,0,0,0,0,0,0,245,0,0,0,0,0,0,778,669,273,21,33,0,0,0,0,0,0,32,0,0,0,0,0,0,9,34,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,245,0,0,0,0,0,0,245,273,21,579,34,0,0,0,0,0,0,33,0,0,0,0,0,0,32,13,9,21,0,0,0,0,0,0,0,0,0,0,0,0,15
669,245,0,0,0,0,0,245,0,0,0,0,0,0,778,273,21,579,34,33,0,0,0,0,0,32,0,0,0,0,0,0,9,13,9,21,8,0,0,0,0,0,0,0,0,0,0,0,13
669,245,0,245,0,0,0,778,0,0,0,750,0,0,1,273,21,579,34,32,0,33,0,0,0,9,0,0,0,24,0,0,0,13,9,21,7,0,8,0,0,0,0,0,0,27,0,0,63
669,778,0,245,0,0,0,1,0,0,0,0,0,0,0,273,21,579,34,9,0,32,0,0,0,0,0,0,0,0,0,0,0,13,9,21,32,0,7,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,669,778,0,245,0,0,0,1,21,579,576,13,0,0,0,0,0,0,34,9,0,32,0,0,0,0,9,21,13,0,0,0,0,0,0,32,0,7,0,0,0,0
21,0,0,0,0,0,0,273,0,0,0,0,0,0,669,579,576,746,9,0,0,0,0,0,0,13,0,0,0,0,0,0,34,21,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0,0,0,0,0,0,21,0,0,0,0,0,0,273,576,746,136,21,0,0,0,0,0,0,9,0,0,0,0,0,0,13,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,65
579,21,0,0,0,0,0,273,0,0,0,0,0,0,669,576,746,136,21,9,0,0,0,0,0,13,0,0,0,0,0,0,34,13,10,19,33,0,0,0,0,0,0,0,0,0,0,0,17
579,273,0,21,0,0,0,669,778,0,245,0,0,0,1,576,746,136,21,13,0,9,0,0,0,34,9,0,32,0,0,0,0,13,10,19,9,0,33,0,0,0,32,0,7,0,0,0,0
576,0,0,0,0,0,0,579,273,0,21,0,0,0,669,746,136,576,13,0,0,0,0,0,0,21,13,0,9,0,0,0,34,10,19,13,0,0,0,0,0,0,9,0,33,0,0,0,0
746,0,0,0,0,0,0,576,0,0,0,0,0,0,579,136,576,746,10,0,0,0,0,0,0,13,0,0,0,0,0,0,21,19,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,746,0,0,0,0,0,0,576,576,746,116,19,0,0,0,0,0,0,10,0,0,0,0,0,0,13,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,35
136,746,0,0,0,0,0,576,0,0,0,0,0,0,579,576,746,116,19,10,0,0,0,0,0,13,0,0,0,0,0,0,21,13,10,19,18,0,0,0,0,0,0,0,0,0,0,0,17
136,576,0,746,0,0,0,579,273,0,21,0,0,0,669,576,746,116,19,13,0,10,0,0,0,21,13,0,9,0,0,0,34,13,10,19,9,0,18,0,0,0,9,0,33,0,0,0,0
576,0,0,0,0,0,0,136,576,0,746,0,0,0,579,746,116,2,13,0,0,0,0,0,0,19,13,0,10,0,0,0,21,10,19,5,0,0,0,0,0,0,9,0,18,0,0,0,0
746,0,0,0,0,0,0,576,0,0,0,0,0,0,136,116,2,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,19,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,746,0,0,0,0,0,0,576,2,0,0,19,0,0,0,0,0,0,10,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
116,746,0,0,0,0,0,576,0,0,0,0,0,0,136,2,0,0,19,10,0,0,0,0,0,13,0,0,0,0,0,0,19,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,17
116,576,0,746,0,0,0,136,576,0,746,0,0,0,579,2,0,0,19,13,0,10,0,0,0,19,13,0,10,0,0,0,21,5,0,0,9,0,18,0,0,0,9,0,18,0,0,0,54
136,576,0,746,116,0,0,579,273,0,21,0,0,0,669,2,0,0,19,13,0,10,19,0,0,21,13,0,9,0,0,0,34,5,0,0,9,0,18,27,0,0,9,0,33,0,0,0,54
579,273,0,21,136,116,0,669,778,0,245,0,0,0,1,2,0,0,21,13,0,9,19,19,0,34,9,0,32,0,0,0,0,5,0,0,9,0,33,27,27,0,32,0,7,0,0,0,54
669,778,0,245,579,136,0,1,0,0,0,0,0,0,0,2,0,0,34,9,0,32,21,19,0,0,0,0,0,0,0,0,0,5,0,0,32,0,7,27,27,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,669,778,0,245,579,136,0,1,0,0,0,5,0,0,0,0,0,0,34,9,0,32,21,19,0,0,0,0,0,0,0,0,0,0,0,32,0,7,27,27,0,70
669,778,0,245,2,0,579,1,0,0,0,0,0,0,0,0,0,0,34,9,0,32,5,0,21,0,0,0,0,0,0,0,0,0,0,0,32,0,7,35,0,27,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,752,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,752,245,245,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0
752,0,0,0,0,0,0,746,0,0,0,0,0,0,1,245,245,669,14,0,0,0,0,0,0,10,0,0,0,0,0,0,0,32,33,34,0,0,0,0,0,0,0,0,0,0,0,0,35
752,746,0,0,0,0,0,1,0,0,0,0,0,0,0,245,245,669,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,34,18,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,752,746,0,0,0,0,0,1,245,669,273,32,0,0,0,0,0,0,14,10,0,0,0,0,0,0,33,34,13,0,0,0,0,0,0,18,0,0,0,0,0,0
245,0,0,0,0,0,0,245,0,0,0,0,0,0,752,669,273,746,33,0,0,0,0,0,0,32,0,0,0,0,0,0,14,34,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,245,0,0,0,0,0,0,245,273,746,433,34,0,0,0,0,0,0,33,0,0,0,0,0,0,32,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,15
669,245,0,0,0,0,0,245,0,0,0,0,0,0,752,273,746,433,34,33,0,0,0,0,0,32,0,0,0,0,0,0,14,13,10,18,8,0,0,0,0,0,0,0,0,0,0,0,13
669,245,0,245,0,0,0,752,746,0,0,0,0,0,1,273,746,433,34,32,0,33,0,0,0,14,10,0,0,0,0,0,0,13,10,18,7,0,8,0,0,0,18,0,0,0,0,0,63
669,752,746,245,0,0,0,1,0,0,0,0,0,0,0,273,746,433,34,14,10,32,0,0,0,0,0,0,0,0,0,0,0,13,10,18,32,18,7,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,669,752,746,245,0,0,0,1,746,433,576,13,0,0,0,0,0,0,34,14,10,32,0,0,0,0,10,18,13,0,0,0,0,0,0,32,18,7,0,0,0,0
746,0,0,0,0,0,0,273,0,0,0,0,0,0,669,433,576,191,10,0,0,0,0,0,0,13,0,0,0,0,0,0,34,18,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,0,0,0,0,0,746,0,0,0,0,0,0,273,576,191,484,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,35
433,746,0,0,0,0,0,273,0,0,0,0,0,0,669,576,191,484,18,10,0,0,0,0,0,13,0,0,0,0,0,0,34,13,10,18,18,0,0,0,0,0,0,0,0,0,0,0,17
433,273,0,746,0,0,0,669,752,746,245,0,0,0,1,576,191,484,18,13,0,10,0,0,0,34,14,10,32,0,0,0,0,13,10,18,9,0,18,0,0,0,32,18,7,0,0,0,0
576,0,0,0,0,0,0,433,273,0,746,0,0,0,669,191,484,406,13,0,0,0,0,0,0,18,13,0,10,0,0,0,34,10,18,18,0,0,0,0,0,0,9,0,18,0,0,0,0
191,0,0,0,0,0,0,576,0,0,0,0,0,0,433,484,406,11,10,0,0,0,0,0,0,13,0,0,0,0,0,0,18,18,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,191,0,0,0,0,0,0,576,406,11,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,484,0,0,0,0,0,0,191,11,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
406,484,0,0,0,0,0,191,0,0,0,0,0,0,576,11,0,0,18,18,0,0,0,0,0,10,0,0,0,0,0,0,13,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,35
406,191,0,484,0,0,0,576,0,0,0,0,0,0,433,11,0,0,18,10,0,18,0,0,0,13,0,0,0,0,0,0,18,5,0,0,18,0,12,0,0,0,0,0,0,0,0,0,17
406,576,0,191,0,0,0,433,273,0,746,0,0,0,669,11,0,0,18,13,0,10,0,0,0,18,13,0,10,0,0,0,34,5,0,0,9,0,18,0,0,0,9,0,18,0,0,0,54
433,273,0,746,406,0,0,669,752,746,245,0,0,0,1,11,0,0,18,13,0,10,18,0,0,34,14,10,32,0,0,0,0,5,0,0,9,0,18,27,0,0,32,18,7,0,0,0,54
669,752,746,245,433,406,0,1,0,0,0,0,0,0,0,11,0,0,34,14,10,32,18,18,0,0,0,0,0,0,0,0,0,5,0,0,32,18,7,27,27,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,669,752,746,245,433,406,0,1,0,0,0,5,0,0,0,0,0,0,34,14,10,32,18,18,0,0,0,0,0,0,0,0,0,0,0,32,18,7,27,27,0,70
669,752,746,245,11,0,433,1,0,0,0,0,0,0,0,0,0,0,34,14,10,32,5,0,18,0,0,0,0,0,0,0,0,0,0,0,32,18,7,35,0,27,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,821,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,13,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,821,465,432,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0
821,0,0,0,0,0,0,829,0,0,0,0,0,0,1,465,432,245,35,0,0,0,0,0,0,24,0,0,0,0,0,0,0,13,24,32,0,0,0,0,0,0,0,0,0,0,0,0,61
821,829,0,0,0,0,0,1,0,0,0,0,0,0,0,465,432,245,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,32,31,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,821,829,0,0,0,0,0,1,432,245,527,13,0,0,0,0,0,0,35,24,0,0,0,0,0,0,24,32,33,0,0,0,0,0,0,31,0,0,0,0,0,0
432,0,0,0,0,0,0,465,0,0,0,0,0,0,821,245,527,746,24,0,0,0,0,0,0,13,0,0,0,0,0,0,35,32,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,432,0,0,0,0,0,0,465,527,746,530,32,0,0,0,0,0,0,24,0,0,0,0,0,0,13,33,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0,0,0,0,0,0,245,0,0,0,0,0,0,432,746,530,818,33,0,0,0,0,0,0,32,0,0,0,0,0,0,24,10,18,13,0,0,0,0,0,0,0,0,0,0,0,0,13
527,245,0,0,0,0,0,432,0,0,0,0,0,0,465,746,530,818,33,32,0,0,0,0,0,24,0,0,0,0,0,0,13,10,18,13,7,0,0,0,0,0,0,0,0,0,0,0,61
527,432,0,245,0,0,0,465,0,0,0,0,0,0,821,746,530,818,33,24,0,32,0,0,0,13,0,0,0,0,0,0,35,10,18,13,31,0,7,0,0,0,0,0,0,0,0,0,45
527,465,0,432,0,0,0,821,829,0,0,0,0,0,1,746,530,818,33,13,0,24,0,0,0,35,24,0,0,0,0,0,0,10,18,13,23,0,31,0,0,0,31,0,0,0,0,0,0
746,0,0,0,0,0,0,527,465,0,432,0,0,0,821,530,818,432,10,0,0,0,0,0,0,33,13,0,24,0,0,0,35,18,13,25,0,0,0,0,0,0,23,0,31,0,0,0,0
530,0,0,0,0,0,0,746,0,0,0,0,0,0,527,818,432,264,18,0,0,0,0,0,0,10,0,0,0,0,0,0,33,13,25,18,0,0,0,0,0,0,0,0,0,0,0,0,35
530,746,0,0,0,0,0,527,465,0,432,0,0,0,821,818,432,264,18,10,0,0,0,0,0,33,13,0,24,0,0,0,35,13,25,18,18,0,0,0,0,0,23,0,31,0,0,0,40
527,465,0,432,530,0,0,821,829,0,0,0,0,0,1,818,432,264,33,13,0,24,18,0,0,35,24,0,0,0,0,0,0,13,25,18,23,0,31,20,0,0,31,0,0,0,0,0,0
818,0,0,0,0,0,0,527,465,0,432,530,0,0,821,432,264,737,13,0,0,0,0,0,0,33,13,0,24,18,0,0,35,25,18,21,0,0,0,0,0,0,23,0,31,20,0,0,0
432,0,0,0,0,0,0,818,0,0,0,0,0,0,527,264,737,11,25,0,0,0,0,0,0,13,0,0,0,0,0,0,33,18,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,432,0,0,0,0,0,0,818,737,11,0,18,0,0,0,0,0,0,25,0,0,0,0,0,0,13,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,264,0,0,0,0,0,0,432,11,0,0,21,0,0,0,0,0,0,18,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
737,264,0,0,0,0,0,432,0,0,0,0,0,0,818,11,0,0,21,18,0,0,0,0,0,25,0,0,0,0,0,0,13,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,57
737,432,0,264,0,0,0,818,0,0,0,0,0,0,527,11,0,0,21,25,0,18,0,0,0,13,0,0,0,0,0,0,33,5,0,0,29,0,12,0,0,0,0,0,0,0,0,0,17
737,818,0,432,0,0,0,527,465,0,432,530,0,0,821,11,0,0,21,13,0,25,0,0,0,33,13,0,24,18,0,0,35,5,0,0,9,0,29,0,0,0,23,0,31,20,0,0,54
527,465,0,432,737,0,530,821,829,0,0,0,0,0,1,11,0,0,33,13,0,24,21,0,18,35,24,0,0,0,0,0,0,5,0,0,23,0,31,27,0,20,31,0,0,0,0,0,6
821,829,0,0,527,737,0,1,0,0,0,0,0,0,0,11,0,0,35,24,0,0,33,21,0,0,0,0,0,0,0,0,0,5,0,0,31,0,0,3,27,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,821,829,0,0,527,737,0,1,0,0,0,5,0,0,0,0,0,0,35,24,0,0,33,21,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,27,0,70
821,829,0,0,11,0,527,1,0,0,0,0,0,0,0,0,0,0,35,24,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,31,0,0,35,0,3,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,283,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,283,245,587,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,746,0,0,0,0,0,0,1,245,587,468,21,0,0,0,0,0,0,10,0,0,0,0,0,0,0,32,33,13,0,0,0,0,0,0,0,0,0,0,0,0,35
283,746,0,0,0,0,0,1,0,0,0,0,0,0,0,245,587,468,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,13,18,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,283,746,0,0,0,0,0,1,587,468,746,32,0,0,0,0,0,0,21,10,0,0,0,0,0,0,33,13,10,0,0,0,0,0,0,18,0,0,0,0,0,0
587,0,0,0,0,0,0,245,0,0,0,0,0,0,283,468,746,101,33,0,0,0,0,0,0,32,0,0,0,0,0,0,21,13,10,19,0,0,0,0,0,0,0,0,0,0,0,0,13
587,245,0,0,0,0,0,283,746,0,0,0,0,0,1,468,746,101,33,32,0,0,0,0,0,21,10,0,0,0,0,0,0,13,10,19,7,0,0,0,0,0,18,0,0,0,0,0,61
587,283,746,245,0,0,0,1,0,0,0,0,0,0,0,468,746,101,33,21,10,32,0,0,0,0,0,0,0,0,0,0,0,13,10,19,31,18,7,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,587,283,746,245,0,0,0,1,746,101,219,13,0,0,0,0,0,0,33,21,10,32,0,0,0,0,10,19,8,0,0,0,0,0,0,31,18,7,0,0,0,0
746,0,0,0,0,0,0,468,0,0,0,0,0,0,587,101,219,209,10,0,0,0,0,0,0,13,0,0,0,0,0,0,33,19,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,746,0,0,0,0,0,0,468,219,209,10,19,0,0,0,0,0,0,10,0,0,0,0,0,0,13,8,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,101,0,0,0,0,0,0,746,209,10,126,8,0,0,0,0,0,0,19,0,0,0,0,0,0,10,19,12,19,0,0,0,0,0,0,0,0,0,0,0,0,20
101,0,0,0,219,0,0,746,0,0,0,0,0,0,468,209,10,126,19,0,0,0,8,0,0,10,0,0,0,0,0,0,13,19,12,19,0,0,0,10,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,101,0,0,0,219,0,0,746,10,126,349,19,0,0,0,0,0,0,19,0,0,0,8,0,0,10,12,19,21,0,0,0,0,0,0,0,0,0,10,0,0,0
10,0,0,0,0,0,0,209,0,0,0,0,0,0,101,126,349,576,12,0,0,0,0,0,0,19,0,0,0,0,0,0,19,19,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,10,0,0,0,0,0,0,209,349,576,746,19,0,0,0,0,0,0,12,0,0,0,0,0,0,19,21,13,10,0,0,0,0,0,0,0,0,0,0,0,0,69
126,10,0,0,0,0,0,209,0,0,0,0,0,0,101,349,576,746,19,12,0,0,0,0,0,19,0,0,0,0,0,0,19,21,13,10,35,0,0,0,0,0,0,0,0,0,0,0,23
126,209,0,10,0,0,0,101,0,0,0,219,0,0,746,349,576,746,19,19,0,12,0,0,0,19,0,0,0,8,0,0,10,21,13,10,12,0,35,0,0,0,0,0,0,10,0,0,28
101,0,0,0,126,0,219,746,0,0,0,0,0,0,468,349,576,746,19,0,0,0,19,0,8,10,0,0,0,0,0,0,13,21,13,10,0,0,0,14,0,10,0,0,0,0,0,0,0
349,0,0,0,0,0,0,101,0,0,0,126,0,219,746,576,746,277,21,0,0,0,0,0,0,19,0,0,0,19,0,8,10,13,10,18,0,0,0,0,0,0,0,0,0,14,0,10,23
349,101,0,0,0,0,0,746,0,0,0,0,0,0,468,576,746,277,21,19,0,0,0,0,0,10,0,0,0,0,0,0,13,13,10,18,12,0,0,0,0,0,0,0,0,0,0,0,35
349,746,0,101,0,0,0,468,0,0,0,0,0,0,587,576,746,277,21,10,0,19,0,0,0,13,0,0,0,0,0,0,33,13,10,18,18,0,12,0,0,0,0,0,0,0,0,0,17
349,468,0,746,0,0,0,587,283,746,245,0,0,0,1,576,746,277,21,13,0,10,0,0,0,33,21,10,32,0,0,0,0,13,10,18,9,0,18,0,0,0,31,18,7,0,0,0,0
576,0,0,0,0,0,0,349,468,0,746,0,0,0,587,746,277,11,13,0,0,0,0,0,0,21,13,0,10,0,0,0,33,10,18,5,0,0,0,0,0,0,9,0,18,0,0,0,0
746,0,0,0,0,0,0,576,0,0,0,0,0,0,349,277,11,0,10,0,0,0,0,0,0,13,0,0,0,0,0,0,21,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,746,0,0,0,0,0,0,576,11,0,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
277,746,0,0,0,0,0,576,0,0,0,0,0,0,349,11,0,0,18,10,0,0,0,0,0,13,0,0,0,0,0,0,21,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,17
277,576,0,746,0,0,0,349,468,0,746,0,0,0,587,11,0,0,18,13,0,10,0,0,0,21,13,0,10,0,0,0,33,5,0,0,9,0,18,0,0,0,9,0,18,0,0,0,54
349,468,0,746,277,0,0,587,283,746,245,0,0,0,1,11,0,0,21,13,0,10,18,0,0,33,21,10,32,0,0,0,0,5,0,0,9,0,18,27,0,0,31,18,7,0,0,0,54
587,283,746,245,349,277,0,1,0,0,0,0,0,0,0,11,0,0,33,21,10,32,21,18,0,0,0,0,0,0,0,0,0,5,0,0,31,18,7,27,27,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,587,283,746,245,349,277,0,1,0,0,0,5,0,0,0,0,0,0,33,21,10,32,21,18,0,0,0,0,0,0,0,0,0,0,0,31,18,7,27,27,0,70
587,283,746,245,11,0,349,1,0,0,0,0,0,0,0,0,0,0,33,21,10,32,5,0,21,0,0,0,0,0,0,0,0,0,0,0,31,18,7,35,0,27,0,0,0,0,0,0,73
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,746,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,746,221,245,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0,0,0,0,0,0,215,0,0,0,0,0,0,1,221,245,628,10,0,0,0,0,0,0,13,0,0,0,0,0,0,0,18,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,746,0,0,0,0,0,0,215,245,628,525,18,0,0,0,0,0,0,10,0,0,0,0,0,0,13,32,26,34,0,0,0,0,0,0,0,0,0,0,0,0,35
221,746,0,0,0,0,0,215,0,0,0,0,0,0,1,245,628,525,18,10,0,0,0,0,0,13,0,0,0,0,0,0,0,32,26,34,18,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,221,746,0,0,0,0,0,215,628,525,764,32,0,0,0,0,0,0,18,10,0,0,0,0,0,13,26,34,30,0,0,0,0,0,0,18,0,0,0,0,0,0
628,0,0,0,0,0,0,245,0,0,0,0,0,0,221,525,764,692,26,0,0,0,0,0,0,32,0,0,0,0,0,0,18,34,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,628,0,0,0,0,0,0,245,764,692,629,34,0,0,0,0,0,0,26,0,0,0,0,0,0,32,30,31,18,0,0,0,0,0,0,0,0,0,0,0,0,7
525,628,0,0,0,0,0,245,0,0,0,0,0,0,221,764,692,629,34,26,0,0,0,0,0,32,0,0,0,0,0,0,18,30,31,18,4,0,0,0,0,0,0,0,0,0,0,0,15
525,245,0,628,0,0,0,221,746,0,0,0,0,0,215,764,692,629,34,32,0,26,0,0,0,18,10,0,0,0,0,0,13,30,31,18,8,0,4,0,0,0,18,0,0,0,0,0,63
525,221,746,245,0,0,0,215,0,0,0,0,0,0,1,764,692,629,34,18,10,32,0,0,0,13,0,0,0,0,0,0,0,30,31,18,32,18,8,0,0,0,0,0,0,0,0,0,45
525,215,0,221,0,0,0,1,0,0,0,0,0,0,0,764,692,629,34,13,0,18,0,0,0,0,0,0,0,0,0,0,0,30,31,18,23,0,32,0,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,525,215,0,221,0,0,0,1,692,629,468,30,0,0,0,0,0,0,34,13,0,18,0,0,0,0,31,18,13,0,0,0,0,0,0,23,0,32,0,0,0,0
692,0,0,0,0,0,0,764,0,0,0,0,0,0,525,629,468,464,31,0,0,0,0,0,0,30,0,0,0,0,0,0,34,18,13,33,0,0,0,0,0,0,0,0,0,0,0,0,45
692,764,0,0,0,0,0,525,215,0,221,0,0,0,1,629,468,464,31,30,0,0,0,0,0,34,13,0,18,0,0,0,0,18,13,33,23,0,0,0,0,0,23,0,32,0,0,0,0
629,0,0,0,0,0,0,692,764,0,0,0,0,0,525,468,464,219,18,0,0,0,0,0,0,31,30,0,0,0,0,0,34,13,33,8,0,0,0,0,0,0,23,0,0,0,0,0,0
468,0,0,0,0,0,0,629,0,0,0,0,0,0,692,464,219,269,13,0,0,0,0,0,0,18,0,0,0,0,0,0,31,33,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,468,0,0,0,0,0,0,629,219,269,784,33,0,0,0,0,0,0,13,0,0,0,0,0,0,18,8,33,29,0,0,0,0,0,0,0,0,0,0,0,0,45
464,468,0,0,0,0,0,629,0,0,0,0,0,0,692,219,269,784,33,13,0,0,0,0,0,18,0,0,0,0,0,0,31,8,33,29,23,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,464,468,0,0,0,0,0,629,269,784,742,8,0,0,0,0,0,0,33,13,0,0,0,0,0,18,33,29,18,0,0,0,0,0,0,23,0,0,0,0,0,20
464,468,0,0,219,0,0,629,0,0,0,0,0,0,692,269,784,742,33,13,0,0,8,0,0,18,0,0,0,0,0,0,31,33,29,18,23,0,0,10,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,464,468,0,0,219,0,0,629,784,742,283,33,0,0,0,0,0,0,33,13,0,0,8,0,0,18,29,18,21,0,0,0,0,0,0,23,0,0,10,0,0,0
784,0,0,0,0,0,0,269,0,0,0,0,0,0,464,742,283,9,29,0,0,0,0,0,0,33,0,0,0,0,0,0,33,18,21,2,0,0,0,0,0,0,0,0,0,0,0,0,26
269,0,0,0,784,0,0,464,468,0,0,219,0,0,629,742,283,9,33,0,0,0,29,0,0,33,13,0,0,8,0,0,18,18,21,2,0,0,0,13,0,0,23,0,0,10,0,0,28
464,468,0,0,269,784,219,629,0,0,0,0,0,0,692,742,283,9,33,13,0,0,33,29,8,18,0,0,0,0,0,0,31,18,21,2,23,0,0,14,13,10,0,0,0,0,0,0,0
742,0,0,0,0,0,0,464,468,0,0,269,784,219,629,283,9,111,18,0,0,0,0,0,0,33,13,0,0,33,29,8,18,21,2,24,0,0,0,0,0,0,23,0,0,14,13,10,0
283,0,0,0,0,0,0,742,0,0,0,0,0,0,464,9,111,350,21,0,0,0,0,0,0,18,0,0,0,0,0,0,33,2,24,35,0,0,0,0,0,0,0,0,0,0,0,0,23
283,742,0,0,0,0,0,464,468,0,0,269,784,219,629,9,111,350,21,18,0,0,0,0,0,33,13,0,0,33,29,8,18,2,24,35,12,0,0,0,0,0,23,0,0,14,13,10,40
